BOOT_TIME_EPOCH1688710950070
BOOT_UPTIME_MILLIS 4939973
time, touch_action, touch_ID, touch_image, touch_x, touch_y, touch_max_diameter, touch_min_diameter, touch_area, touch_pressure,  block_number, trial_number, path_type, path_direction
5022556, TOUCH_MOVE, 1, carrot, 596.0, 287.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022564, TOUCH_MOVE, 1, carrot, 648.0, 284.0, 9.0, 9.0, 63.61725123519331, 1.0,3, 5, straight, leftright
5022569, TOUCH_MOVE, 1, carrot, 680.2182, 282.2101, 9.0, 9.0, 63.61725123519331, 1.0, 3, 5, straight, leftright
5022573, TOUCH_MOVE, 1, carrot, 702.0, 281.0, 9.0, 9.0, 63.61725123519331, 1.0,3, 5, straight, leftright
5022581, TOUCH_MOVE, 1, carrot, 758.0, 280.0, 8.0, 8.0, 50.26548245743669, 1.0,3, 5, straight, leftright
5022586, TOUCH_MOVE, 1, carrot, 790.3186, 279.42288, 8.0, 8.0, 50.26548245743669, 1.0, 3, 5, straight, leftright
5022589, TOUCH_MOVE, 1, carrot, 814.0, 279.0, 8.0, 8.0, 50.26548245743669, 1.0,3, 5, straight, leftright
5022598, TOUCH_MOVE, 1, carrot, 871.0, 279.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022603, TOUCH_MOVE, 1, carrot, 905.4126, 280.16653, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022606, TOUCH_MOVE, 1, carrot, 930.0, 281.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022614, TOUCH_MOVE, 1, carrot, 988.0, 283.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022619, TOUCH_MOVE, 1, carrot, 1023.30786, 284.79532, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022623, TOUCH_MOVE, 1, carrot, 1047.0, 286.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022631, TOUCH_MOVE, 1, carrot, 1105.0, 289.0, 8.0, 8.0, 50.26548245743669, 1.0,3, 5, straight, leftright
5022636, TOUCH_MOVE, 1, carrot, 1139.0348, 291.34723, 8.0, 8.0, 50.26548245743669, 1.0, 3, 5, straight, leftright
5022639, TOUCH_MOVE, 1, carrot, 1163.0, 293.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022648, TOUCH_MOVE, 1, carrot, 1220.0, 297.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022653, TOUCH_MOVE, 1, carrot, 1251.6587, 299.87805, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022656, TOUCH_MOVE, 1, carrot, 1275.0, 302.0, 7.0, 4.0, 21.991148575128552, 1.0,3, 5, straight, leftright
5022664, TOUCH_MOVE, 1, carrot, 1328.0, 307.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022669, TOUCH_MOVE, 1, carrot, 1358.0555, 309.3573, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022673, TOUCH_MOVE, 1, carrot, 1379.0, 311.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022681, TOUCH_MOVE, 1, carrot, 1428.0, 314.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022686, TOUCH_MOVE, 1, carrot, 1455.953, 315.74707, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022689, TOUCH_MOVE, 1, carrot, 1476.0, 317.0, 8.0, 8.0, 50.26548245743669, 1.0,3, 5, straight, leftright
5022698, TOUCH_MOVE, 1, carrot, 1521.0, 318.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022702, TOUCH_MOVE, 1, carrot, 1546.0006, 318.5682, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022706, TOUCH_MOVE, 1, carrot, 1565.0, 319.0, 8.0, 8.0, 50.26548245743669, 1.0,3, 5, straight, leftright
5022714, TOUCH_MOVE, 1, carrot, 1605.0, 321.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022719, TOUCH_MOVE, 1, carrot, 1625.4839, 321.0, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022723, TOUCH_MOVE, 1, carrot, 1640.0, 321.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022731, TOUCH_MOVE, 1, carrot, 1670.0, 321.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022736, TOUCH_MOVE, 1, carrot, 1685.9752, 321.0, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022739, TOUCH_MOVE, 1, carrot, 1698.0, 321.0, 8.0, 8.0, 50.26548245743669, 1.0,3, 5, straight, leftright
5022748, TOUCH_MOVE, 1, carrot, 1723.0, 322.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022752, TOUCH_MOVE, 1, carrot, 1735.4202, 322.56454, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022756, TOUCH_MOVE, 1, carrot, 1745.0, 323.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022764, TOUCH_MOVE, 1, carrot, 1763.0, 325.0, 7.0, 7.0, 38.48451000647496, 1.0,3, 5, straight, leftright
5022769, TOUCH_MOVE, 1, carrot, 1771.1157, 326.1594, 7.0, 7.0, 38.48451000647496, 1.0, 3, 5, straight, leftright
5022772, TOUCH_MOVE, 1, carrot, 1777.0, 327.0, 5.0, 5.0, 19.634954084936208, 1.0,3, 5, straight, leftright
5022781, TOUCH_MOVE, 1, carrot, 1786.0, 330.0, 1.0, 1.0, 0.7853981633974483, 1.0,3, 5, straight, leftright
5022786, TOUCH_MOVE, 1, carrot, 1792.4076, 333.84457, 1.0, 1.0, 0.7853981633974483, 1.0, 3, 5, straight, leftright
5022788, TOUCH_MOVE, 1, carrot, 1796.0, 336.0, 1.0, 1.0, 0.7853981633974483, 1.0, 3, 5, straight, leftright
5022797, TOUCH_END, 1, carrot, 1796.0, 336.0, 1.0, 1.0, 0.7853981633974483, 1.0, 4, 0, straight, leftright
5026818, TOUCH_START, 1, carrot, 1787.0, 783.0, 7.0, 4.0, 21.991148575128552, 1.0, 4, 1, straight, rightleft
5026836, TOUCH_MOVE, 1, carrot, 1787.0, 783.0, 6.0, 4.0, 18.84955592153876, 1.0,4, 1, straight, rightleft
5026844, TOUCH_MOVE, 1, carrot, 1787.0, 783.0, 4.0, 4.0, 12.566370614359172, 1.0,4, 1, straight, rightleft
5026848, TOUCH_MOVE, 1, carrot, 1787.0, 783.0, 4.0, 4.0, 12.566370614359172, 1.0, 4, 1, straight, rightleft
5026861, TOUCH_MOVE, 1, carrot, 1785.0, 783.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 1, straight, rightleft
5026864, TOUCH_MOVE, 1, carrot, 1784.5969, 783.0, 7.0, 4.0, 21.991148575128552, 1.0, 4, 1, straight, rightleft
5026869, TOUCH_MOVE, 1, carrot, 1780.0, 783.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 1, straight, rightleft
5026878, TOUCH_MOVE, 1, carrot, 1770.0, 784.0, 4.0, 4.0, 12.566370614359172, 1.0,4, 1, straight, rightleft
5026881, TOUCH_MOVE, 1, carrot, 1766.4067, 784.3593, 4.0, 4.0, 12.566370614359172, 1.0, 4, 1, straight, rightleft
5026886, TOUCH_MOVE, 1, carrot, 1755.0, 784.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 1, straight, rightleft
5026895, TOUCH_MOVE, 1, carrot, 1731.0, 785.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 1, straight, rightleft
5026897, TOUCH_MOVE, 1, carrot, 1725.4822, 785.2299, 7.0, 4.0, 21.991148575128552, 1.0, 4, 1, straight, rightleft
5026903, TOUCH_MOVE, 1, carrot, 1695.0, 786.0, 4.0, 4.0, 12.566370614359172, 1.0,4, 1, straight, rightleft
5026911, TOUCH_MOVE, 1, carrot, 1647.0, 785.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 1, straight, rightleft
5026913, TOUCH_MOVE, 1, carrot, 1637.3807, 784.7996, 7.0, 4.0, 21.991148575128552, 1.0, 4, 1, straight, rightleft
5026919, TOUCH_MOVE, 1, carrot, 1593.0, 784.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 1, straight, rightleft
5026928, TOUCH_MOVE, 1, carrot, 1537.0, 782.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 1, straight, rightleft
5026930, TOUCH_MOVE, 1, carrot, 1524.0544, 781.53766, 7.0, 4.0, 21.991148575128552, 1.0, 4, 1, straight, rightleft
5026936, TOUCH_MOVE, 1, carrot, 1478.0, 777.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5026944, TOUCH_MOVE, 1, carrot, 1417.0, 773.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 1, straight, rightleft
5026946, TOUCH_MOVE, 1, carrot, 1401.807, 772.0037, 6.0, 6.0, 28.274333882308138, 1.0, 4, 1, straight, rightleft
5026953, TOUCH_MOVE, 1, carrot, 1355.0, 768.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5026962, TOUCH_MOVE, 1, carrot, 1296.0, 763.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5026963, TOUCH_MOVE, 1, carrot, 1285.0621, 762.07306, 7.0, 7.0, 38.48451000647496, 1.0, 4, 1, straight, rightleft
5026969, TOUCH_MOVE, 1, carrot, 1235.0, 758.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5026978, TOUCH_MOVE, 1, carrot, 1174.0, 753.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5026980, TOUCH_MOVE, 1, carrot, 1160.5044, 751.8938, 7.0, 7.0, 38.48451000647496, 1.0, 4, 1, straight, rightleft
5026986, TOUCH_MOVE, 1, carrot, 1110.0, 748.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5026994, TOUCH_MOVE, 1, carrot, 1046.0, 743.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5026996, TOUCH_MOVE, 1, carrot, 1029.7292, 741.7288, 7.0, 7.0, 38.48451000647496, 1.0, 4, 1, straight, rightleft
5027002, TOUCH_MOVE, 1, carrot, 980.0, 740.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027011, TOUCH_MOVE, 1, carrot, 913.0, 739.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027013, TOUCH_MOVE, 1, carrot, 899.73987, 738.80206, 7.0, 7.0, 38.48451000647496, 1.0, 4, 1, straight, rightleft
5027019, TOUCH_MOVE, 1, carrot, 847.0, 737.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027028, TOUCH_MOVE, 1, carrot, 781.0, 735.0, 6.0, 4.0, 18.84955592153876, 1.0,4, 1, straight, rightleft
5027030, TOUCH_MOVE, 1, carrot, 767.66815, 734.596, 6.0, 4.0, 18.84955592153876, 1.0, 4, 1, straight, rightleft
5027036, TOUCH_MOVE, 1, carrot, 715.0, 734.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027044, TOUCH_MOVE, 1, carrot, 652.0, 735.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027046, TOUCH_MOVE, 1, carrot, 636.13556, 735.25183, 7.0, 7.0, 38.48451000647496, 1.0, 4, 1, straight, rightleft
5027053, TOUCH_MOVE, 1, carrot, 587.0, 736.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027061, TOUCH_MOVE, 1, carrot, 523.0, 736.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 1, straight, rightleft
5027063, TOUCH_MOVE, 1, carrot, 510.56485, 736.0, 6.0, 6.0, 28.274333882308138, 1.0, 4, 1, straight, rightleft
5027069, TOUCH_MOVE, 1, carrot, 463.0, 735.0, 6.0, 4.0, 18.84955592153876, 1.0,4, 1, straight, rightleft
5027077, TOUCH_MOVE, 1, carrot, 406.0, 735.0, 6.0, 4.0, 18.84955592153876, 1.0,4, 1, straight, rightleft
5027080, TOUCH_MOVE, 1, carrot, 391.04126, 735.0, 6.0, 4.0, 18.84955592153876, 1.0, 4, 1, straight, rightleft
5027086, TOUCH_MOVE, 1, carrot, 351.0, 737.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 1, straight, rightleft
5027094, TOUCH_MOVE, 1, carrot, 296.0, 739.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027096, TOUCH_MOVE, 1, carrot, 283.71616, 739.44666, 7.0, 7.0, 38.48451000647496, 1.0, 4, 1, straight, rightleft
5027103, TOUCH_MOVE, 1, carrot, 245.0, 739.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027111, TOUCH_MOVE, 1, carrot, 199.0, 739.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 1, straight, rightleft
5027113, TOUCH_MOVE, 1, carrot, 186.76303, 739.0, 6.0, 6.0, 28.274333882308138, 1.0, 4, 1, straight, rightleft
5027119, TOUCH_MOVE, 1, carrot, 158.0, 740.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027128, TOUCH_MOVE, 1, carrot, 124.00001, 739.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027130, TOUCH_MOVE, 1, carrot, 117.447365, 738.80725, 7.0, 7.0, 38.48451000647496, 1.0, 4, 1, straight, rightleft
5027136, TOUCH_MOVE, 1, carrot, 95.99999, 738.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 1, straight, rightleft
5027144, TOUCH_MOVE, 1, carrot, 71.99999, 738.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 1, straight, rightleft
5027146, TOUCH_MOVE, 1, carrot, 65.77413, 738.0, 7.0, 4.0, 21.991148575128552, 1.0, 4, 1, straight, rightleft
5027152, TOUCH_MOVE, 1, carrot, 52.999985, 739.0, 6.0, 4.0, 18.84955592153876, 1.0,4, 1, straight, rightleft
5027161, TOUCH_MOVE, 1, carrot, 37.999985, 741.0, 2.0, 1.0, 1.5707963267948966, 1.0,4, 1, straight, rightleft
5027163, TOUCH_MOVE, 1, carrot, 34.735947, 741.4352, 2.0, 1.0, 1.5707963267948966, 1.0, 4, 1, straight, rightleft
5027168, TOUCH_MOVE, 1, carrot, 26.0, 744.0, 2.0, 1.0, 1.5707963267948966, 1.0, 4, 1, straight, rightleft
5027177, TOUCH_END, 1, carrot, 26.0, 744.0, 2.0, 1.0, 1.5707963267948966, 1.0, 4, 2, straight, rightleft
5029662, TOUCH_START, 1, carrot, 1770.0, 764.0, 6.0, 4.0, 18.84955592153876, 1.0, 4, 2, straight, rightleft
5029680, TOUCH_MOVE, 1, carrot, 1770.0, 764.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 2, straight, rightleft
5029688, TOUCH_MOVE, 1, carrot, 1769.0, 764.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 2, straight, rightleft
5029694, TOUCH_MOVE, 1, carrot, 1767.0421, 764.0, 6.0, 6.0, 28.274333882308138, 1.0, 4, 2, straight, rightleft
5029696, TOUCH_MOVE, 1, carrot, 1766.0, 764.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 2, straight, rightleft
5029705, TOUCH_MOVE, 1, carrot, 1757.0, 764.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 2, straight, rightleft
5029710, TOUCH_MOVE, 1, carrot, 1745.6393, 763.3317, 6.0, 6.0, 28.274333882308138, 1.0, 4, 2, straight, rightleft
5029713, TOUCH_MOVE, 1, carrot, 1740.0, 763.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029721, TOUCH_MOVE, 1, carrot, 1710.0, 764.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 2, straight, rightleft
5029726, TOUCH_MOVE, 1, carrot, 1686.0886, 764.54346, 6.0, 6.0, 28.274333882308138, 1.0, 4, 2, straight, rightleft
5029730, TOUCH_MOVE, 1, carrot, 1666.0, 765.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029738, TOUCH_MOVE, 1, carrot, 1612.0, 765.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 2, straight, rightleft
5029743, TOUCH_MOVE, 1, carrot, 1580.7911, 765.0, 6.0, 6.0, 28.274333882308138, 1.0, 4, 2, straight, rightleft
5029746, TOUCH_MOVE, 1, carrot, 1552.0, 765.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 2, straight, rightleft
5029755, TOUCH_MOVE, 1, carrot, 1496.0, 764.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 2, straight, rightleft
5029759, TOUCH_MOVE, 1, carrot, 1464.2837, 763.4436, 6.0, 6.0, 28.274333882308138, 1.0, 4, 2, straight, rightleft
5029763, TOUCH_MOVE, 1, carrot, 1439.0, 763.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029771, TOUCH_MOVE, 1, carrot, 1381.0, 760.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029776, TOUCH_MOVE, 1, carrot, 1351.3925, 757.25854, 7.0, 7.0, 38.48451000647496, 1.0, 4, 2, straight, rightleft
5029780, TOUCH_MOVE, 1, carrot, 1327.0, 755.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029788, TOUCH_MOVE, 1, carrot, 1272.0, 750.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029792, TOUCH_MOVE, 1, carrot, 1241.9742, 747.36615, 7.0, 7.0, 38.48451000647496, 1.0, 4, 2, straight, rightleft
5029796, TOUCH_MOVE, 1, carrot, 1215.0, 745.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029805, TOUCH_MOVE, 1, carrot, 1156.0, 741.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 2, straight, rightleft
5029809, TOUCH_MOVE, 1, carrot, 1122.0669, 738.7749, 6.0, 6.0, 28.274333882308138, 1.0, 4, 2, straight, rightleft
5029813, TOUCH_MOVE, 1, carrot, 1095.0, 737.0, 4.0, 4.0, 12.566370614359172, 1.0,4, 2, straight, rightleft
5029821, TOUCH_MOVE, 1, carrot, 1033.0, 733.0, 4.0, 4.0, 12.566370614359172, 1.0,4, 2, straight, rightleft
5029826, TOUCH_MOVE, 1, carrot, 999.96924, 731.34845, 4.0, 4.0, 12.566370614359172, 1.0, 4, 2, straight, rightleft
5029829, TOUCH_MOVE, 1, carrot, 973.0, 730.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 2, straight, rightleft
5029838, TOUCH_MOVE, 1, carrot, 910.0, 728.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 2, straight, rightleft
5029842, TOUCH_MOVE, 1, carrot, 874.23157, 726.88226, 7.0, 4.0, 21.991148575128552, 1.0, 4, 2, straight, rightleft
5029846, TOUCH_MOVE, 1, carrot, 846.0, 726.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 2, straight, rightleft
5029854, TOUCH_MOVE, 1, carrot, 783.0, 725.0, 4.0, 4.0, 12.566370614359172, 1.0,4, 2, straight, rightleft
5029859, TOUCH_MOVE, 1, carrot, 746.95905, 725.0, 4.0, 4.0, 12.566370614359172, 1.0, 4, 2, straight, rightleft
5029863, TOUCH_MOVE, 1, carrot, 721.0, 725.0, 4.0, 4.0, 12.566370614359172, 1.0,4, 2, straight, rightleft
5029871, TOUCH_MOVE, 1, carrot, 662.0, 727.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 2, straight, rightleft
5029876, TOUCH_MOVE, 1, carrot, 627.9263, 729.31006, 7.0, 4.0, 21.991148575128552, 1.0, 4, 2, straight, rightleft
5029879, TOUCH_MOVE, 1, carrot, 603.0, 731.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029887, TOUCH_MOVE, 1, carrot, 544.0, 737.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029892, TOUCH_MOVE, 1, carrot, 511.15753, 741.03326, 7.0, 7.0, 38.48451000647496, 1.0, 4, 2, straight, rightleft
5029896, TOUCH_MOVE, 1, carrot, 487.0, 744.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029904, TOUCH_MOVE, 1, carrot, 434.0, 752.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029909, TOUCH_MOVE, 1, carrot, 404.28778, 757.24335, 7.0, 7.0, 38.48451000647496, 1.0, 4, 2, straight, rightleft
5029912, TOUCH_MOVE, 1, carrot, 383.0, 761.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 2, straight, rightleft
5029921, TOUCH_MOVE, 1, carrot, 334.0, 772.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 2, straight, rightleft
5029926, TOUCH_MOVE, 1, carrot, 308.23328, 778.4417, 7.0, 4.0, 21.991148575128552, 1.0, 4, 2, straight, rightleft
5029929, TOUCH_MOVE, 1, carrot, 290.0, 783.0, 4.0, 4.0, 12.566370614359172, 1.0,4, 2, straight, rightleft
5029937, TOUCH_MOVE, 1, carrot, 249.0, 794.0, 6.0, 4.0, 18.84955592153876, 1.0,4, 2, straight, rightleft
5029942, TOUCH_MOVE, 1, carrot, 228.66121, 799.8111, 6.0, 4.0, 18.84955592153876, 1.0, 4, 2, straight, rightleft
5029946, TOUCH_MOVE, 1, carrot, 214.0, 804.0, 1.0, 1.0, 0.7853981633974483, 1.0,4, 2, straight, rightleft
5029953, TOUCH_MOVE, 1, carrot, 192.0, 809.0, 1.0, 1.0, 0.7853981633974483, 1.0, 4, 2, straight, rightleft
5029962, TOUCH_END, 1, carrot, 192.0, 809.0, 1.0, 1.0, 0.7853981633974483, 1.0, 4, 3, straight, rightleft
5032466, TOUCH_START, 1, carrot, 1736.0, 766.0, 7.0, 7.0, 38.48451000647496, 1.0, 4, 3, straight, rightleft
5032484, TOUCH_MOVE, 1, carrot, 1736.0, 766.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 3, straight, rightleft
5032490, TOUCH_MOVE, 1, carrot, 1736.0, 766.0, 7.0, 4.0, 21.991148575128552, 1.0, 4, 3, straight, rightleft
5032493, TOUCH_MOVE, 1, carrot, 1736.0, 766.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032501, TOUCH_MOVE, 1, carrot, 1733.0, 765.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032507, TOUCH_MOVE, 1, carrot, 1728.6592, 762.8296, 7.0, 7.0, 38.48451000647496, 1.0, 4, 3, straight, rightleft
5032509, TOUCH_MOVE, 1, carrot, 1727.0, 762.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032517, TOUCH_MOVE, 1, carrot, 1715.0, 759.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032522, TOUCH_MOVE, 1, carrot, 1705.2126, 756.2813, 7.0, 7.0, 38.48451000647496, 1.0, 4, 3, straight, rightleft
5032526, TOUCH_MOVE, 1, carrot, 1697.0, 754.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032534, TOUCH_MOVE, 1, carrot, 1669.0, 751.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032539, TOUCH_MOVE, 1, carrot, 1648.1338, 749.9018, 7.0, 7.0, 38.48451000647496, 1.0, 4, 3, straight, rightleft
5032542, TOUCH_MOVE, 1, carrot, 1631.0, 749.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032551, TOUCH_MOVE, 1, carrot, 1581.0, 746.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 3, straight, rightleft
5032555, TOUCH_MOVE, 1, carrot, 1552.5131, 745.45215, 7.0, 4.0, 21.991148575128552, 1.0, 4, 3, straight, rightleft
5032559, TOUCH_MOVE, 1, carrot, 1529.0, 745.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 3, straight, rightleft
5032568, TOUCH_MOVE, 1, carrot, 1476.0, 743.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 3, straight, rightleft
5032572, TOUCH_MOVE, 1, carrot, 1446.6509, 741.93274, 6.0, 6.0, 28.274333882308138, 1.0, 4, 3, straight, rightleft
5032576, TOUCH_MOVE, 1, carrot, 1421.0, 741.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032584, TOUCH_MOVE, 1, carrot, 1365.0, 738.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 3, straight, rightleft
5032589, TOUCH_MOVE, 1, carrot, 1333.2909, 735.8132, 7.0, 4.0, 21.991148575128552, 1.0, 4, 3, straight, rightleft
5032592, TOUCH_MOVE, 1, carrot, 1307.0, 734.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 3, straight, rightleft
5032601, TOUCH_MOVE, 1, carrot, 1254.0, 730.0, 7.0, 4.0, 21.991148575128552, 1.0,4, 3, straight, rightleft
5032605, TOUCH_MOVE, 1, carrot, 1223.832, 728.3545, 7.0, 4.0, 21.991148575128552, 1.0, 4, 3, straight, rightleft
5032609, TOUCH_MOVE, 1, carrot, 1199.0, 727.0, 6.0, 4.0, 18.84955592153876, 1.0,4, 3, straight, rightleft
5032618, TOUCH_MOVE, 1, carrot, 1143.0, 724.0, 4.0, 4.0, 12.566370614359172, 1.0,4, 3, straight, rightleft
5032622, TOUCH_MOVE, 1, carrot, 1112.8245, 722.9595, 4.0, 4.0, 12.566370614359172, 1.0, 4, 3, straight, rightleft
5032626, TOUCH_MOVE, 1, carrot, 1085.0, 722.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 3, straight, rightleft
5032634, TOUCH_MOVE, 1, carrot, 1027.0, 720.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 3, straight, rightleft
5032638, TOUCH_MOVE, 1, carrot, 994.89246, 718.3393, 6.0, 6.0, 28.274333882308138, 1.0, 4, 3, straight, rightleft
5032642, TOUCH_MOVE, 1, carrot, 969.0, 717.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 3, straight, rightleft
5032651, TOUCH_MOVE, 1, carrot, 911.0, 714.0, 6.0, 6.0, 28.274333882308138, 1.0,4, 3, straight, rightleft
5032655, TOUCH_MOVE, 1, carrot, 879.7487, 713.4517, 6.0, 6.0, 28.274333882308138, 1.0, 4, 3, straight, rightleft
5032659, TOUCH_MOVE, 1, carrot, 854.0, 713.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032667, TOUCH_MOVE, 1, carrot, 797.0, 712.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032672, TOUCH_MOVE, 1, carrot, 765.8701, 712.5559, 7.0, 7.0, 38.48451000647496, 1.0, 4, 3, straight, rightleft
5032675, TOUCH_MOVE, 1, carrot, 741.0, 713.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032684, TOUCH_MOVE, 1, carrot, 687.0, 714.0, 7.0, 7.0, 38.48451000647496, 1.0,4, 3, straight, rightleft
5032688, TOUCH_MOVE, 1, carrot, 657.81464, 715.08093, 7.0, 7.0, 38.48451000647496, 1.0, 4, 3, straight, rightleft
